Country;Technology;Assumptions;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
France;PV;optimistic;543,0943407;507,7519168;479,339669;455,8127019;435,8877823;418,7122941;403,6939656;390,4064394;378,5336866;367,8356652;358,1262324;346,6637266;336,5186878;327,2300838;318,7165209;310,6837451;302,9531417;295,9041421;289,2654934;283,085078;277,1423728;270,9578515;264,8774598;259,240772;255,3015839;243,6682304;238,2232115;233,1815781;228,4946687;224,1217408;220,0283792
Ghana;PV;optimistic;661,0029797;617,9875296;583,4068332;554,7720378;530,5213134;509,6169363;491,3380497;475,1657315;460,7153417;447,6947235;435,8773218;421,9262457;409,5786656;398,2734568;387,9115545;378,1348209;368,7258628;360,1464883;352,0665541;344,544338;337,3114402;329,7842268;322,38375;315,5233077;310,7289011;296,5698854;289,9427242;283,8065256;278,1020635;272,7797499;267,797698
Georgia;PV;optimistic;786,0575986;734,9040902;693,7811;659,7289108;630,8902114;606,0309521;584,2938978;565,0619518;547,8777044;532,393726;518,3405996;501,7501307;487,066522;473,6224899;461,3002277;449,6738417;438,4848104;428,282311;418,6737406;409,7284025;401,1271187;392,1758378;383,3752708;375,216907;369,5154505;352,677702;344,7967536;337,4996526;330,7159679;324,3867301;318,4621278
Equatorial Guinea;PV;optimistic;661,0029797;617,9875296;583,4068332;554,7720378;530,5213134;509,6169363;491,3380497;475,1657315;460,7153417;447,6947235;435,8773218;421,9262457;409,5786656;398,2734568;387,9115545;378,1348209;368,7258628;360,1464883;352,0665541;344,544338;337,3114402;329,7842268;322,38375;315,5233077;310,7289011;296,5698854;289,9427242;283,8065256;278,1020635;272,7797499;267,797698
Greece;PV;optimistic;543,0943407;507,7519168;479,339669;455,8127019;435,8877823;418,7122941;403,6939656;390,4064394;378,5336866;367,8356652;358,1262324;346,6637266;336,5186878;327,2300838;318,7165209;310,6837451;302,9531417;295,9041421;289,2654934;283,085078;277,1423728;270,9578515;264,8774598;259,240772;255,3015839;243,6682304;238,2232115;233,1815781;228,4946687;224,1217408;220,0283792
Hungary;PV;optimistic;543,0943407;507,7519168;479,339669;455,8127019;435,8877823;418,7122941;403,6939656;390,4064394;378,5336866;367,8356652;358,1262324;346,6637266;336,5186878;327,2300838;318,7165209;310,6837451;302,9531417;295,9041421;289,2654934;283,085078;277,1423728;270,9578515;264,8774598;259,240772;255,3015839;243,6682304;238,2232115;233,1815781;228,4946687;224,1217408;220,0283792
Indonesia;PV;optimistic;485,926515;454,3043462;428,8828613;407,8324171;390,0048575;374,6373154;361,1998637;349,3110244;338,6880351;329,1161212;320,4287339;310,1728077;301,0956678;292,7848116;285,1674132;277,9801928;271,063337;264,7563374;258,8164939;253,2866485;247,9694913;242,4359722;236,9956217;231,9522695;228,4277328;218,0189428;213,1470838;208,6361486;204,4425981;200,5299784;196,867497
Ireland;PV;optimistic;543,0943407;507,7519168;479,339669;455,8127019;435,8877823;418,7122941;403,6939656;390,4064394;378,5336866;367,8356652;358,1262324;346,6637266;336,5186878;327,2300838;318,7165209;310,6837451;302,9531417;295,9041421;289,2654934;283,085078;277,1423728;270,9578515;264,8774598;259,240772;255,3015839;243,6682304;238,2232115;233,1815781;228,4946687;224,1217408;220,0283792
India;PV;optimistic;521,6564061;487,7090778;460,4183661;437,8200951;418,6816855;402,1841771;387,7586774;374,9956587;363,5915673;353,3158362;343,9896705;332,979632;323,2350553;314,3131068;306,1356055;298,419913;290,9944649;284,2237153;277,8471186;271,910667;266,2025422;260,2621468;254,4217705;249,0075836;245,2238897;234,0497476;228,8196637;223,9770421;219,4751422;215,2748299;211,3430484
Iraq;PV;optimistic;553,8133081;517,7733363;488,8003204;464,8090053;444,4908307;426,9763526;411,6616098;398,1118297;386,0047463;375,0955797;365,1945133;353,5057739;343,1605041;333,6885724;325,0069786;316,8156612;308,93248;301,7443555;294,9746808;288,6722835;282,6122881;276,3057039;270,1053044;264,3573663;260,340431;248,4774719;242,9249855;237,7838461;233,0044319;228,5451962;224,3710446
Iran;PV;optimistic;553,8133081;517,7733363;488,8003204;464,8090053;444,4908307;426,9763526;411,6616098;398,1118297;386,0047463;375,0955797;365,1945133;353,5057739;343,1605041;333,6885724;325,0069786;316,8156612;308,93248;301,7443555;294,9746808;288,6722835;282,6122881;276,3057039;270,1053044;264,3573663;260,340431;248,4774719;242,9249855;237,7838461;233,0044319;228,5451962;224,3710446
Italy;PV;optimistic;543,0943407;507,7519168;479,339669;455,8127019;435,8877823;418,7122941;403,6939656;390,4064394;378,5336866;367,8356652;358,1262324;346,6637266;336,5186878;327,2300838;318,7165209;310,6837451;302,9531417;295,9041421;289,2654934;283,085078;277,1423728;270,9578515;264,8774598;259,240772;255,3015839;243,6682304;238,2232115;233,1815781;228,4946687;224,1217408;220,0283792
Japan;PV;optimistic;771,7656439;721,5421992;681,1668996;647,733841;619,4194816;595,0122088;573,6703735;554,7880993;537,9162927;522,7138412;508,9162261;492,6274021;478,210768;465,0111729;452,9129518;441,4979546;430,5123602;420,4953608;411,0614916;402,278796;393,8338991;385,0453688;376,4048121;368,3947822;362,7969885;346,2653809;338,5277225;331,363296;324,702951;318,4887903;312,671908
Republic of Korea;PV;optimistic;771,7656439;721,5421992;681,1668996;647,733841;619,4194816;595,0122088;573,6703735;554,7880993;537,9162927;522,7138412;508,9162261;492,6274021;478,210768;465,0111729;452,9129518;441,4979546;430,5123602;420,4953608;411,0614916;402,278796;393,8338991;385,0453688;376,4048121;368,3947822;362,7969885;346,2653809;338,5277225;331,363296;324,702951;318,4887903;312,671908
Kuwait;PV;optimistic;553,8133081;517,7733363;488,8003204;464,8090053;444,4908307;426,9763526;411,6616098;398,1118297;386,0047463;375,0955797;365,1945133;353,5057739;343,1605041;333,6885724;325,0069786;316,8156612;308,93248;301,7443555;294,9746808;288,6722835;282,6122881;276,3057039;270,1053044;264,3573663;260,340431;248,4774719;242,9249855;237,7838461;233,0044319;228,5451962;224,3710446
Kazakhstan;PV;optimistic;786,0575986;734,9040902;693,7811;659,7289108;630,8902114;606,0309521;584,2938978;565,0619518;547,8777044;532,393726;518,3405996;501,7501307;487,066522;473,6224899;461,3002277;449,6738417;438,4848104;428,282311;418,6737406;409,7284025;401,1271187;392,1758378;383,3752708;375,216907;369,5154505;352,677702;344,7967536;337,4996526;330,7159679;324,3867301;318,4621278
Israel;PV;optimistic;553,8133081;517,7733363;488,8003204;464,8090053;444,4908307;426,9763526;411,6616098;398,1118297;386,0047463;375,0955797;365,1945133;353,5057739;343,1605041;333,6885724;325,0069786;316,8156612;308,93248;301,7443555;294,9746808;288,6722835;282,6122881;276,3057039;270,1053044;264,3573663;260,340431;248,4774719;242,9249855;237,7838461;233,0044319;228,5451962;224,3710446
Libya;PV;optimistic;553,8133081;517,7733363;488,8003204;464,8090053;444,4908307;426,9763526;411,6616098;398,1118297;386,0047463;375,0955797;365,1945133;353,5057739;343,1605041;333,6885724;325,0069786;316,8156612;308,93248;301,7443555;294,9746808;288,6722835;282,6122881;276,3057039;270,1053044;264,3573663;260,340431;248,4774719;242,9249855;237,7838461;233,0044319;228,5451962;224,3710446
Morocco;PV;optimistic;553,8133081;517,7733363;488,8003204;464,8090053;444,4908307;426,9763526;411,6616098;398,1118297;386,0047463;375,0955797;365,1945133;353,5057739;343,1605041;333,6885724;325,0069786;316,8156612;308,93248;301,7443555;294,9746808;288,6722835;282,6122881;276,3057039;270,1053044;264,3573663;260,340431;248,4774719;242,9249855;237,7838461;233,0044319;228,5451962;224,3710446
Moldova;PV;optimistic;786,0575986;734,9040902;693,7811;659,7289108;630,8902114;606,0309521;584,2938978;565,0619518;547,8777044;532,393726;518,3405996;501,7501307;487,066522;473,6224899;461,3002277;449,6738417;438,4848104;428,282311;418,6737406;409,7284025;401,1271187;392,1758378;383,3752708;375,216907;369,5154505;352,677702;344,7967536;337,4996526;330,7159679;324,3867301;318,4621278
Myanmar;PV;optimistic;485,926515;454,3043462;428,8828613;407,8324171;390,0048575;374,6373154;361,1998637;349,3110244;338,6880351;329,1161212;320,4287339;310,1728077;301,0956678;292,7848116;285,1674132;277,9801928;271,063337;264,7563374;258,8164939;253,2866485;247,9694913;242,4359722;236,9956217;231,9522695;228,4277328;218,0189428;213,1470838;208,6361486;204,4425981;200,5299784;196,867497
Mexico;PV;optimistic;607,4081443;567,8804333;536,1035772;509,7905219;487,5060723;468,2966447;451,49983;436,6387809;423,3600442;411,3951518;400,5359178;387,71601;376,3695851;365,9810148;356,4592668;347,4752413;338,8291716;330,9454221;323,5206176;316,6083109;309,9618644;303,0449655;296,2445274;289,9403371;285,5346662;272,5236788;266,433855;260,795186;255,5532479;250,6624732;246,0843714
Malaysia;PV;optimistic;485,926515;454,3043462;428,8828613;407,8324171;390,0048575;374,6373154;361,1998637;349,3110244;338,6880351;329,1161212;320,4287339;310,1728077;301,0956678;292,7848116;285,1674132;277,9801928;271,063337;264,7563374;258,8164939;253,2866485;247,9694913;242,4359722;236,9956217;231,9522695;228,4277328;218,0189428;213,1470838;208,6361486;204,4425981;200,5299784;196,867497
Nigeria;PV;optimistic;661,0029797;617,9875296;583,4068332;554,7720378;530,5213134;509,6169363;491,3380497;475,1657315;460,7153417;447,6947235;435,8773218;421,9262457;409,5786656;398,2734568;387,9115545;378,1348209;368,7258628;360,1464883;352,0665541;344,544338;337,3114402;329,7842268;322,38375;315,5233077;310,7289011;296,5698854;289,9427242;283,8065256;278,1020635;272,7797499;267,797698
Netherlands;PV;optimistic;543,0943407;507,7519168;479,339669;455,8127019;435,8877823;418,7122941;403,6939656;390,4064394;378,5336866;367,8356652;358,1262324;346,6637266;336,5186878;327,2300838;318,7165209;310,6837451;302,9531417;295,9041421;289,2654934;283,085078;277,1423728;270,9578515;264,8774598;259,240772;255,3015839;243,6682304;238,2232115;233,1815781;228,4946687;224,1217408;220,0283792
Norway;PV;optimistic;543,0943407;507,7519168;479,339669;455,8127019;435,8877823;418,7122941;403,6939656;390,4064394;378,5336866;367,8356652;358,1262324;346,6637266;336,5186878;327,2300838;318,7165209;310,6837451;302,9531417;295,9041421;289,2654934;283,085078;277,1423728;270,9578515;264,8774598;259,240772;255,3015839;243,6682304;238,2232115;233,1815781;228,4946687;224,1217408;220,0283792
Oman;PV;optimistic;553,8133081;517,7733363;488,8003204;464,8090053;444,4908307;426,9763526;411,6616098;398,1118297;386,0047463;375,0955797;365,1945133;353,5057739;343,1605041;333,6885724;325,0069786;316,8156612;308,93248;301,7443555;294,9746808;288,6722835;282,6122881;276,3057039;270,1053044;264,3573663;260,340431;248,4774719;242,9249855;237,7838461;233,0044319;228,5451962;224,3710446
Peru;PV;optimistic;607,4081443;567,8804333;536,1035772;509,7905219;487,5060723;468,2966447;451,49983;436,6387809;423,3600442;411,3951518;400,5359178;387,71601;376,3695851;365,9810148;356,4592668;347,4752413;338,8291716;330,9454221;323,5206176;316,6083109;309,9618644;303,0449655;296,2445274;289,9403371;285,5346662;272,5236788;266,433855;260,795186;255,5532479;250,6624732;246,0843714
Pakistan;PV;optimistic;521,6564061;487,7090778;460,4183661;437,8200951;418,6816855;402,1841771;387,7586774;374,9956587;363,5915673;353,3158362;343,9896705;332,979632;323,2350553;314,3131068;306,1356055;298,419913;290,9944649;284,2237153;277,8471186;271,910667;266,2025422;260,2621468;254,4217705;249,0075836;245,2238897;234,0497476;228,8196637;223,9770421;219,4751422;215,2748299;211,3430484
Poland;PV;optimistic;543,0943407;507,7519168;479,339669;455,8127019;435,8877823;418,7122941;403,6939656;390,4064394;378,5336866;367,8356652;358,1262324;346,6637266;336,5186878;327,2300838;318,7165209;310,6837451;302,9531417;295,9041421;289,2654934;283,085078;277,1423728;270,9578515;264,8774598;259,240772;255,3015839;243,6682304;238,2232115;233,1815781;228,4946687;224,1217408;220,0283792
Portugal;PV;optimistic;543,0943407;507,7519168;479,339669;455,8127019;435,8877823;418,7122941;403,6939656;390,4064394;378,5336866;367,8356652;358,1262324;346,6637266;336,5186878;327,2300838;318,7165209;310,6837451;302,9531417;295,9041421;289,2654934;283,085078;277,1423728;270,9578515;264,8774598;259,240772;255,3015839;243,6682304;238,2232115;233,1815781;228,4946687;224,1217408;220,0283792
Qatar;PV;optimistic;553,8133081;517,7733363;488,8003204;464,8090053;444,4908307;426,9763526;411,6616098;398,1118297;386,0047463;375,0955797;365,1945133;353,5057739;343,1605041;333,6885724;325,0069786;316,8156612;308,93248;301,7443555;294,9746808;288,6722835;282,6122881;276,3057039;270,1053044;264,3573663;260,340431;248,4774719;242,9249855;237,7838461;233,0044319;228,5451962;224,3710446
Romania;PV;optimistic;543,0943407;507,7519168;479,339669;455,8127019;435,8877823;418,7122941;403,6939656;390,4064394;378,5336866;367,8356652;358,1262324;346,6637266;336,5186878;327,2300838;318,7165209;310,6837451;302,9531417;295,9041421;289,2654934;283,085078;277,1423728;270,9578515;264,8774598;259,240772;255,3015839;243,6682304;238,2232115;233,1815781;228,4946687;224,1217408;220,0283792
Russian Federation;PV;optimistic;786,0575986;734,9040902;693,7811;659,7289108;630,8902114;606,0309521;584,2938978;565,0619518;547,8777044;532,393726;518,3405996;501,7501307;487,066522;473,6224899;461,3002277;449,6738417;438,4848104;428,282311;418,6737406;409,7284025;401,1271187;392,1758378;383,3752708;375,216907;369,5154505;352,677702;344,7967536;337,4996526;330,7159679;324,3867301;318,4621278
Saudi Arabia;PV;optimistic;553,8133081;517,7733363;488,8003204;464,8090053;444,4908307;426,9763526;411,6616098;398,1118297;386,0047463;375,0955797;365,1945133;353,5057739;343,1605041;333,6885724;325,0069786;316,8156612;308,93248;301,7443555;294,9746808;288,6722835;282,6122881;276,3057039;270,1053044;264,3573663;260,340431;248,4774719;242,9249855;237,7838461;233,0044319;228,5451962;224,3710446
Sweden;PV;optimistic;543,0943407;507,7519168;479,339669;455,8127019;435,8877823;418,7122941;403,6939656;390,4064394;378,5336866;367,8356652;358,1262324;346,6637266;336,5186878;327,2300838;318,7165209;310,6837451;302,9531417;295,9041421;289,2654934;283,085078;277,1423728;270,9578515;264,8774598;259,240772;255,3015839;243,6682304;238,2232115;233,1815781;228,4946687;224,1217408;220,0283792
Singapore;PV;optimistic;485,926515;454,3043462;428,8828613;407,8324171;390,0048575;374,6373154;361,1998637;349,3110244;338,6880351;329,1161212;320,4287339;310,1728077;301,0956678;292,7848116;285,1674132;277,9801928;271,063337;264,7563374;258,8164939;253,2866485;247,9694913;242,4359722;236,9956217;231,9522695;228,4277328;218,0189428;213,1470838;208,6361486;204,4425981;200,5299784;196,867497
Slovenia;PV;optimistic;543,0943407;507,7519168;479,339669;455,8127019;435,8877823;418,7122941;403,6939656;390,4064394;378,5336866;367,8356652;358,1262324;346,6637266;336,5186878;327,2300838;318,7165209;310,6837451;302,9531417;295,9041421;289,2654934;283,085078;277,1423728;270,9578515;264,8774598;259,240772;255,3015839;243,6682304;238,2232115;233,1815781;228,4946687;224,1217408;220,0283792
Slovakia;PV;optimistic;543,0943407;507,7519168;479,339669;455,8127019;435,8877823;418,7122941;403,6939656;390,4064394;378,5336866;367,8356652;358,1262324;346,6637266;336,5186878;327,2300838;318,7165209;310,6837451;302,9531417;295,9041421;289,2654934;283,085078;277,1423728;270,9578515;264,8774598;259,240772;255,3015839;243,6682304;238,2232115;233,1815781;228,4946687;224,1217408;220,0283792
Syria;PV;optimistic;553,8133081;517,7733363;488,8003204;464,8090053;444,4908307;426,9763526;411,6616098;398,1118297;386,0047463;375,0955797;365,1945133;353,5057739;343,1605041;333,6885724;325,0069786;316,8156612;308,93248;301,7443555;294,9746808;288,6722835;282,6122881;276,3057039;270,1053044;264,3573663;260,340431;248,4774719;242,9249855;237,7838461;233,0044319;228,5451962;224,3710446
Thailand;PV;optimistic;485,926515;454,3043462;428,8828613;407,8324171;390,0048575;374,6373154;361,1998637;349,3110244;338,6880351;329,1161212;320,4287339;310,1728077;301,0956678;292,7848116;285,1674132;277,9801928;271,063337;264,7563374;258,8164939;253,2866485;247,9694913;242,4359722;236,9956217;231,9522695;228,4277328;218,0189428;213,1470838;208,6361486;204,4425981;200,5299784;196,867497
Turkmenistan;PV;optimistic;786,0575986;734,9040902;693,7811;659,7289108;630,8902114;606,0309521;584,2938978;565,0619518;547,8777044;532,393726;518,3405996;501,7501307;487,066522;473,6224899;461,3002277;449,6738417;438,4848104;428,282311;418,6737406;409,7284025;401,1271187;392,1758378;383,3752708;375,216907;369,5154505;352,677702;344,7967536;337,4996526;330,7159679;324,3867301;318,4621278
Tunisia;PV;optimistic;553,8133081;517,7733363;488,8003204;464,8090053;444,4908307;426,9763526;411,6616098;398,1118297;386,0047463;375,0955797;365,1945133;353,5057739;343,1605041;333,6885724;325,0069786;316,8156612;308,93248;301,7443555;294,9746808;288,6722835;282,6122881;276,3057039;270,1053044;264,3573663;260,340431;248,4774719;242,9249855;237,7838461;233,0044319;228,5451962;224,3710446
Turkey;PV;optimistic;553,8133081;517,7733363;488,8003204;464,8090053;444,4908307;426,9763526;411,6616098;398,1118297;386,0047463;375,0955797;365,1945133;353,5057739;343,1605041;333,6885724;325,0069786;316,8156612;308,93248;301,7443555;294,9746808;288,6722835;282,6122881;276,3057039;270,1053044;264,3573663;260,340431;248,4774719;242,9249855;237,7838461;233,0044319;228,5451962;224,3710446
Trinidad and Tobago;PV;optimistic;607,4081443;567,8804333;536,1035772;509,7905219;487,5060723;468,2966447;451,49983;436,6387809;423,3600442;411,3951518;400,5359178;387,71601;376,3695851;365,9810148;356,4592668;347,4752413;338,8291716;330,9454221;323,5206176;316,6083109;309,9618644;303,0449655;296,2445274;289,9403371;285,5346662;272,5236788;266,433855;260,795186;255,5532479;250,6624732;246,0843714
Taiwan;PV;optimistic;482,3535268;450,9638739;425,7293117;404,8336501;387,1371755;371,88263;358,543983;346,7425617;336,1976825;326,6961503;318,0726409;307,8921259;298,8817296;290,6319827;283,0705945;275,9362213;269,0702248;262,8096002;256,9134319;251,4242472;246,1461867;240,6533552;235,2530073;230,2467386;226,7481175;216,4158628;211,5798263;207,1020597;202,9393441;199,0554937;195,4199422
